"Order Date","Customer ID","Product ID","Quantity","Customer Name","Email","Country","Coffee Type","Roast Type","Size","Unit Price"
"2019-12-21","18684-73088-YL","R-L-1",4,"Gaspar McGavin","gmcgavinhl@histats.com","United States","Rob","L",1.0,11.95
"2020-04-19","74671-55639-TU","L-M-1",3,"Lindy Uttermare","luttermarehm@engadget.com","United States","Lib","M",1.0,14.55
"2022-01-17","17488-65879-XL","E-L-0.5",4,"Eal D'Ambrogio","edambrogiohn@techcrunch.com","United States","Exc","L",0.5,8.91
"2019-01-22","46431-09298-OU","L-L-1",6,"Carolee Winchcombe","cwinchcombeho@jiathis.com","United States","Lib","L",1.0,15.85
"2020-02-28","60378-26473-FE","E-M-2.5",1,"Benedikta Paumier","bpaumierhp@umn.edu","Ireland","Exc","M",2.5,31.625
"2019-08-07","34927-68586-ZV","A-M-2.5",3,"Neville Piatto","","Ireland","Ara","M",2.5,25.875
"2021-05-15","29051-27555-GD","L-D-0.2",1,"Jeno Capey","jcapeyhr@bravesites.com","United States","Lib","D",0.2,3.885
"2021-09-09","64918-67725-MN","R-L-1",3,"Yardley Basill","ybasillht@theguardian.com","United States","Rob","L",1.0,11.95
"2020-02-19","85634-61759-ND","E-M-0.2",2,"Maggy Baistow","mbaistowhu@i2i.jp","United Kingdom","Exc","M",0.2,4.125
"2020-06-29","40180-22940-QB","E-L-2.5",3,"Courtney Pallant","cpallanthv@typepad.com","United States","Exc","L",2.5,34.155
"2022-05-13","34666-76738-SQ","R-D-2.5",2,"Marne Mingey","","United States","Rob","D",2.5,20.585
"2020-10-02","98536-88616-FF","A-D-2.5",3,"Denny O' Ronan","dohx@redcross.org","United States","Ara","D",2.5,22.885
"2021-12-02","55621-06130-SA","A-D-1",1,"Dottie Rallin","drallinhy@howstuffworks.com","United States","Ara","D",1.0,9.95
"2021-11-02","45666-86771-EH","L-L-0.5",3,"Ardith Chill","achillhz@epa.gov","United Kingdom","Lib","L",0.5,9.51
"2020-02-23","52143-35672-JF","R-D-0.2",6,"Tuckie Mathonnet","tmathonneti0@google.co.jp","United States","Rob","D",0.2,2.685
"2021-12-17","52143-35672-JF","R-L-2.5",5,"Tuckie Mathonnet","tmathonneti0@google.co.jp","United States","Rob","L",2.5,27.485
"2020-07-03","24689-69376-XX","L-L-1",6,"Charmane Denys","cdenysi1@is.gd","United Kingdom","Lib","L",1.0,15.85
"2019-02-11","71891-51101-VQ","R-D-0.5",1,"Cecily Stebbings","cstebbingsi2@drupal.org","United States","Rob","D",0.5,5.37
"2020-09-10","71749-05400-CN","R-L-1",4,"Giana Tonnesen","","United States","Rob","L",1.0,11.95
"2020-03-02","64845-00270-NO","L-L-1",4,"Rhetta Zywicki","rzywickii4@ifeng.com","Ireland","Lib","L",1.0,15.85
"2021-06-28","29851-36402-UX","A-M-2.5",4,"Almeria Burgett","aburgetti5@moonfruit.com","United States","Ara","M",2.5,25.875
"2019-01-11","12190-25421-WM","A-D-2.5",3,"Marvin Malloy","mmalloyi6@seattletimes.com","United States","Ara","D",2.5,22.885
"2019-09-20","52316-30571-GD","R-M-2.5",2,"Maxim McParland","mmcparlandi7@w3.org","United States","Rob","M",2.5,22.885
"2021-10-16","23243-92649-RY","L-D-1",4,"Sylas Jennaroy","sjennaroyi8@purevolume.com","United States","Lib","D",1.0,12.95
"2020-01-01","39528-19971-OR","A-M-0.5",2,"Wren Place","wplacei9@wsj.com","United States","Ara","M",0.5,6.75
"2022-05-12","93417-12322-YB","A-D-2.5",2,"Dollie Gadsden","dgadsdenib@google.com.hk","Ireland","Ara","D",2.5,22.885
"2020-09-10","56891-86662-UY","E-L-0.5",6,"Val Wakelin","vwakelinic@unesco.org","United States","Exc","L",0.5,8.91
"2021-10-16","40414-26467-VE","A-M-0.2",6,"Annie Campsall","acampsallid@zimbio.com","United States","Ara","M",0.2,3.375
"2021-06-17","87858-83734-RK","L-D-2.5",5,"Shermy Moseby","smosebyie@stanford.edu","United States","Lib","D",2.5,29.785
"2019-03-30","46818-20198-GB","A-M-1",6,"Corrie Wass","cwassif@prweb.com","United States","Ara","M",1.0,11.25
"2021-12-19","29808-89098-XD","L-D-0.2",2,"Ira Sjostrom","isjostromig@pbs.org","United States","Lib","D",0.2,3.885
"2021-12-19","29808-89098-XD","E-D-1",6,"Ira Sjostrom","isjostromig@pbs.org","United States","Exc","D",1.0,12.15
"2020-06-05","78786-77449-RQ","A-D-2.5",4,"Jermaine Branchett","jbranchettii@bravesites.com","United States","Ara","D",2.5,22.885
"2021-09-12","27878-42224-QF","A-D-1",6,"Nissie Rudland","nrudlandij@blogs.com","Ireland","Ara","D",1.0,9.95
"2022-03-16","32743-78448-KT","R-L-2.5",5,"Janella Millett","jmillettik@addtoany.com","United States","Rob","L",2.5,27.485
"2022-03-10","32743-78448-KT","E-M-0.5",3,"Janella Millett","jmillettik@addtoany.com","United States","Exc","M",0.5,8.25
"2021-12-21","25331-13794-SB","L-M-2.5",2,"Ferdie Tourry","ftourryil@google.de","United States","Lib","M",2.5,33.465
"2019-05-21","55864-37682-GQ","L-M-0.2",3,"Cecil Weatherall","cweatherallim@toplist.cz","United States","Lib","M",0.2,4.365
"2021-10-26","97005-25609-CQ","R-L-1",5,"Gale Heindrick","gheindrickin@usda.gov","United States","Rob","L",1.0,11.95
"2020-03-26","94058-95794-IJ","L-M-0.5",5,"Layne Imason","limasonio@discuz.net","United States","Lib","M",0.5,8.73
"2020-10-14","40214-03678-GU","E-M-1",6,"Hazel Saill","hsaillip@odnoklassniki.ru","United States","Exc","M",1.0,13.75
"2021-12-13","04921-85445-SL","A-L-2.5",6,"Hermann Larvor","hlarvoriq@last.fm","United States","Ara","L",2.5,29.785
"2021-03-08","53386-94266-LJ","L-D-2.5",4,"Terri Lyford","","United States","Lib","D",2.5,29.785
"2021-01-21","49480-85909-DG","L-L-0.5",5,"Gabey Cogan","","United States","Lib","L",0.5,9.51
"2021-01-10","18293-78136-MN","L-M-0.5",5,"Charin Penwarden","cpenwardenit@mlb.com","Ireland","Lib","M",0.5,8.73
"2021-03-26","84641-67384-TD","A-L-2.5",6,"Milty Middis","mmiddisiu@dmoz.org","United States","Ara","L",2.5,29.785
"2022-03-25","72320-29738-EB","R-L-2.5",1,"Adrianne Vairow","avairowiv@studiopress.com","United Kingdom","Rob","L",2.5,27.485
"2021-07-22","47355-97488-XS","A-M-1",5,"Anjanette Goldie","agoldieiw@goo.gl","United States","Ara","M",1.0,11.25
"2020-09-06","63499-24884-PP","L-L-0.2",2,"Nicky Ayris","nayrisix@t-online.de","United Kingdom","Lib","L",0.2,4.755
"2019-12-28","39193-51770-FM","E-M-0.2",2,"Laryssa Benediktovich","lbenediktovichiy@wunderground.com","United States","Exc","M",0.2,4.125
"2020-04-20","61323-91967-GG","L-D-0.5",6,"Theo Jacobovitz","tjacobovitziz@cbc.ca","United States","Lib","D",0.5,7.77
"2019-02-21","90123-01967-KS","R-L-1",6,"Becca Ableson","","United States","Rob","L",1.0,11.95
"2022-03-17","15958-25089-OS","L-L-2.5",2,"Jeno Druitt","jdruittj1@feedburner.com","United States","Lib","L",2.5,36.455
"2021-05-14","98430-37820-UV","R-D-0.2",3,"Deonne Shortall","dshortallj2@wikipedia.org","United States","Rob","D",0.2,2.685
"2019-01-06","21798-04171-XC","E-M-0.5",2,"Wilton Cottier","wcottierj3@cafepress.com","United States","Exc","M",0.5,8.25
"2019-04-24","52798-46508-HP","A-L-1",5,"Kevan Grinsted","kgrinstedj4@google.com.br","Ireland","Ara","L",1.0,12.95
"2021-05-30","46478-42970-EM","A-M-0.5",5,"Dionne Skyner","dskynerj5@hubpages.com","United States","Ara","M",0.5,6.75
"2022-07-12","00246-15080-LE","L-D-2.5",6,"Francesco Dressel","","United States","Lib","D",2.5,29.785
"2019-09-12","26295-44907-DK","L-D-1",1,"Ambrosio Weinmann","aweinmannj8@shinystat.com","United States","Lib","D",1.0,12.95
"2020-06-30","95351-96177-QV","A-M-2.5",2,"Elden Andriessen","eandriessenj9@europa.eu","United States","Ara","M",2.5,25.875
"2020-03-25","92204-96636-BS","E-D-0.5",5,"Roxie Deaconson","rdeaconsonja@archive.org","United States","Exc","D",0.5,7.29
"2021-04-14","03010-30348-UA","L-L-2.5",5,"Davida Caro","dcarojb@twitter.com","United States","Lib","L",2.5,36.455
"2019-08-16","13441-34686-SW","L-D-0.5",4,"Johna Bluck","jbluckjc@imageshack.us","United States","Lib","D",0.5,7.77
"2021-12-17","96612-41722-VJ","A-M-0.5",3,"Myrle Dearden","","Ireland","Ara","M",0.5,6.75
"2022-06-14","94091-86957-HX","A-D-0.2",6,"Jimmy Dymoke","jdymokeje@prnewswire.com","Ireland","Ara","D",0.2,2.985
"2021-08-25","94091-86957-HX","E-D-0.2",5,"Jimmy Dymoke","jdymokeje@prnewswire.com","Ireland","Exc","D",0.2,3.645
"2022-02-20","94091-86957-HX","R-L-1",3,"Jimmy Dymoke","jdymokeje@prnewswire.com","Ireland","Rob","L",1.0,11.95
"2019-12-31","94091-86957-HX","L-D-1",2,"Jimmy Dymoke","jdymokeje@prnewswire.com","Ireland","Lib","D",1.0,12.95
"2021-01-31","94091-86957-HX","A-M-1",2,"Jimmy Dymoke","jdymokeje@prnewswire.com","Ireland","Ara","M",1.0,11.25
"2021-04-12","25504-41681-WA","A-D-0.5",4,"Orland Tadman","otadmanjf@ft.com","United States","Ara","D",0.5,5.97
"2019-09-28","75443-07820-DZ","L-L-0.5",2,"Barrett Gudde","bguddejg@dailymotion.com","United States","Lib","L",0.5,9.51
"2022-06-15","39276-95489-XV","A-D-0.5",5,"Nathan Sictornes","nsictornesjh@buzzfeed.com","Ireland","Ara","D",0.5,5.97
"2019-07-15","61437-83623-PZ","A-L-0.5",1,"Vivyan Dunning","vdunningji@independent.co.uk","United States","Ara","L",0.5,7.77
"2019-02-10","34317-87258-HQ","L-D-2.5",4,"Doralin Baison","","Ireland","Lib","D",2.5,29.785
"2022-06-04","18570-80998-ZS","E-D-0.2",6,"Josefina Ferens","","United States","Exc","D",0.2,3.645
"2020-10-10","66580-33745-OQ","E-L-0.5",2,"Shelley Gehring","sgehringjl@gnu.org","United States","Exc","L",0.5,8.91
"2021-06-06","19820-29285-FD","E-M-0.2",3,"Barrie Fallowes","bfallowesjm@purevolume.com","United States","Exc","M",0.2,4.125
"2019-03-16","11349-55147-SN","L-D-1",2,"Nicolas Aiton","","Ireland","Lib","D",1.0,12.95
"2019-12-05","21141-12455-VB","A-M-0.5",2,"Shelli De Banke","sdejo@newsvine.com","United States","Ara","M",0.5,6.75
"2019-01-20","71003-85639-HB","E-L-0.5",2,"Lyell Murch","","United States","Exc","L",0.5,8.91
"2022-04-04","58443-95866-YO","E-M-0.5",3,"Stearne Count","scountjq@nba.com","United States","Exc","M",0.5,8.25
"2022-02-08","89646-21249-OH","R-M-0.2",6,"Selia Ragles","sraglesjr@blogtalkradio.com","United States","Rob","M",0.2,2.985
"2019-06-30","64988-20636-XQ","E-M-0.5",2,"Silas Deehan","","United Kingdom","Exc","M",0.5,8.25
"2020-05-09","34704-83143-KS","R-M-0.2",1,"Sacha Bruun","sbruunjt@blogtalkradio.com","United States","Rob","M",0.2,2.985
"2021-06-11","67388-17544-XX","E-D-0.2",4,"Alon Pllu","aplluju@dagondesign.com","Ireland","Exc","D",0.2,3.645
"2021-11-04","69411-48470-ID","E-L-1",6,"Gilberto Cornier","gcornierjv@techcrunch.com","United States","Exc","L",1.0,14.85
"2019-07-03","97741-98924-KT","A-D-2.5",3,"Willabella Harvison","wharvisonjx@gizmodo.com","United States","Ara","D",2.5,22.885
"2021-06-01","79857-78167-KO","L-D-1",3,"Darice Heaford","dheafordjy@twitpic.com","United States","Lib","D",1.0,12.95
"2020-11-15","46963-10322-ZA","L-L-1",5,"Granger Fantham","gfanthamjz@hexun.com","United States","Lib","L",1.0,15.85
"2021-01-19","93812-74772-MV","E-D-0.5",5,"Reynolds Crookshanks","rcrookshanksk0@unc.edu","United States","Exc","D",0.5,7.29
"2021-10-10","48203-23480-UB","R-M-0.2",3,"Niels Leake","nleakek1@cmu.edu","United States","Rob","M",0.2,2.985
"2022-02-28","60357-65386-RD","E-D-1",2,"Hetti Measures","","United States","Exc","D",1.0,12.15
"2021-10-01","35099-13971-JI","E-M-2.5",2,"Gay Eilhersen","geilhersenk3@networksolutions.com","United States","Exc","M",2.5,31.625
"2020-09-02","01304-59807-OB","A-M-0.2",2,"Nico Hubert","","United States","Ara","M",0.2,3.375
"2020-07-31","50705-17295-NK","A-L-0.2",6,"Cristina Aleixo","caleixok5@globo.com","United States","Ara","L",0.2,3.885
"2022-01-10","77657-61366-FY","L-L-2.5",4,"Derrek Allpress","","United States","Lib","L",2.5,36.455
"2021-03-09","57192-13428-PL","R-M-0.5",5,"Rikki Tomkowicz","rtomkowiczk7@bravesites.com","Ireland","Rob","M",0.5,5.97
"2020-11-20","24891-77957-LU","E-D-0.5",3,"Rochette Huscroft","rhuscroftk8@jimdo.com","United States","Exc","D",0.5,7.29
"2022-03-14","64896-18468-BT","L-M-0.2",1,"Selle Scurrer","sscurrerk9@flavors.me","United Kingdom","Lib","M",0.2,4.365
"2019-01-10","84761-40784-SV","L-L-2.5",1,"Andie Rudram","arudramka@prnewswire.com","United States","Lib","L",2.5,36.455
"2021-01-26","20236-42322-CM","L-D-0.2",4,"Leta Clarricoates","","United States","Lib","D",0.2,3.885
"2021-04-26","49671-11547-WG","E-L-0.2",2,"Jacquelyn Maha","jmahakc@cyberchimps.com","United States","Exc","L",0.2,4.455
"2022-01-04","57976-33535-WK","L-M-2.5",3,"Glory Clemon","gclemonkd@networksolutions.com","United States","Lib","M",2.5,33.465
"2019-08-20","55915-19477-MK","R-D-0.2",5,"Alica Kift","","United States","Rob","D",0.2,2.685
"2022-07-15","28121-11641-UA","E-D-0.2",6,"Babb Pollins","bpollinskf@shinystat.com","United States","Exc","D",0.2,3.645
"2019-02-12","09540-70637-EV","L-D-1",2,"Jarret Toye","jtoyekg@pinterest.com","Ireland","Lib","D",1.0,12.95
"2021-09-08","17775-77072-PP","A-M-1",5,"Carlie Linskill","clinskillkh@sphinn.com","United States","Ara","M",1.0,11.25
"2019-12-13","90392-73338-BC","R-L-0.2",3,"Natal Vigrass","nvigrasski@ezinearticles.com","United Kingdom","Rob","L",0.2,3.585
"2022-03-23","10725-45724-CO","R-L-0.5",4,"Kandace Cragell","kcragellkk@google.com","Ireland","Rob","L",0.5,7.17
"2019-04-11","87242-18006-IR","L-M-0.2",2,"Lyon Ibert","libertkl@huffingtonpost.com","United States","Lib","M",0.2,4.365
"2020-10-29","36572-91896-PP","L-M-1",4,"Reese Lidgey","rlidgeykm@vimeo.com","United States","Lib","M",1.0,14.55
"2020-07-30","25181-97933-UX","A-D-0.5",3,"Tersina Castagne","tcastagnekn@wikia.com","United States","Ara","D",0.5,5.97
"2019-03-15","55374-03175-IA","R-M-0.2",6,"Samuele Klaaassen","","United States","Rob","M",0.2,2.985
"2021-12-27","76948-43532-JS","E-D-0.5",2,"Jordana Halden","jhaldenkp@comcast.net","Ireland","Exc","D",0.5,7.29
"2019-10-03","24344-88599-PP","A-M-1",3,"Hussein Olliff","holliffkq@sciencedirect.com","Ireland","Ara","M",1.0,11.25
"2019-02-05","54462-58311-YF","L-M-0.5",4,"Teddi Quadri","tquadrikr@opensource.org","Ireland","Lib","M",0.5,8.73
"2020-08-31","90767-92589-LV","E-D-0.5",2,"Felita Eshmade","feshmadeks@umn.edu","United States","Exc","D",0.5,7.29
"2021-01-13","27517-43747-YD","R-D-0.2",2,"Melodie OIlier","moilierkt@paginegialle.it","Ireland","Rob","D",0.2,2.685
"2021-03-22","77828-66867-KH","R-M-0.5",1,"Hazel Iacopini","","United States","Rob","M",0.5,5.97
"2020-01-17","41054-59693-XE","L-L-0.5",2,"Vinny Shoebotham","vshoebothamkv@redcross.org","United States","Lib","L",0.5,9.51
"2019-07-02","26314-66792-VP","E-M-1",2,"Bran Sterke","bsterkekw@biblegateway.com","United States","Exc","M",1.0,13.75
"2022-05-23","69410-04668-MA","A-D-0.5",5,"Simone Capon","scaponkx@craigslist.org","United States","Ara","D",0.5,5.97
"2022-01-01","24972-55878-KX","R-L-1",2,"Foster Constance","fconstancekz@ifeng.com","United States","Rob","L",1.0,11.95
"2021-03-12","24972-55878-KX","A-L-2.5",3,"Foster Constance","fconstancekz@ifeng.com","United States","Ara","L",2.5,29.785
"2021-07-20","24972-55878-KX","L-L-0.2",6,"Foster Constance","fconstancekz@ifeng.com","United States","Lib","L",0.2,4.755
"2022-06-03","46296-42617-OQ","R-D-1",4,"Fernando Sulman","fsulmanl0@washington.edu","United States","Rob","D",1.0,8.95
"2020-05-26","44494-89923-UW","A-D-0.5",3,"Dorotea Hollyman","dhollymanl1@ibm.com","United States","Ara","D",0.5,5.97
"2019-07-26","11621-09964-ID","R-D-1",1,"Lorelei Nardoni","lnardonil2@hao123.com","United States","Rob","D",1.0,8.95
"2020-10-22","76319-80715-II","L-D-2.5",1,"Dallas Yarham","dyarhaml3@moonfruit.com","United States","Lib","D",2.5,29.785
"2020-12-24","91654-79216-IC","E-L-0.5",5,"Arlana Ferrea","aferreal4@wikia.com","United States","Exc","L",0.5,8.91
"2019-09-06","56450-21890-HK","E-L-1",6,"Chuck Kendrick","ckendrickl5@webnode.com","United States","Exc","L",1.0,14.85
"2019-04-08","40600-58915-WZ","L-M-0.5",5,"Sharona Danilchik","sdanilchikl6@mit.edu","United Kingdom","Lib","M",0.5,8.73
"2022-01-26","66527-94478-PB","A-L-0.5",3,"Sarajane Potter","","United States","Ara","L",0.5,7.77
"2019-11-28","77154-45038-IH","A-L-2.5",6,"Bobby Folomkin","bfolomkinl8@yolasite.com","United States","Ara","L",2.5,29.785
"2019-07-21","08439-55669-AI","A-L-0.5",2,"Rafferty Pursglove","rpursglovel9@biblegateway.com","United States","Ara","L",0.5,7.77
"2019-07-21","08439-55669-AI","R-M-1",6,"Rafferty Pursglove","rpursglovel9@biblegateway.com","United States","Rob","M",1.0,9.95
"2020-03-22","91509-62250-GN","R-M-2.5",6,"Dalia Eburah","deburahld@google.co.jp","United Kingdom","Rob","M",2.5,22.885
"2020-09-18","83833-46106-ZC","A-D-1",1,"Martie Brimilcombe","mbrimilcombele@cnn.com","United States","Ara","D",1.0,9.95
"2019-01-03","19383-33606-PW","R-L-0.5",3,"Suzanna Bollam","sbollamlf@list-manage.com","United States","Rob","L",0.5,7.17
"2021-09-29","67052-76184-CB","E-M-1",6,"Mellisa Mebes","","United States","Exc","M",1.0,13.75
"2021-10-19","43452-18035-DH","L-M-0.2",2,"Alva Filipczak","afilipczaklh@ning.com","Ireland","Lib","M",0.2,4.365
"2022-07-14","88060-50676-MV","R-M-1",2,"Dorette Hinemoor","","United States","Rob","M",1.0,9.95
"2021-07-19","89574-96203-EP","E-L-0.5",2,"Rhetta Elnaugh","relnaughlj@comsenz.com","United States","Exc","L",0.5,8.91
"2021-12-10","12607-75113-UV","A-M-0.5",3,"Jule Deehan","jdeehanlk@about.me","United States","Ara","M",0.5,6.75
"2019-03-17","56991-05510-PR","A-L-2.5",2,"Janella Eden","jedenll@e-recht24.de","United States","Ara","L",2.5,29.785
"2020-06-03","33269-10023-CO","L-D-1",6,"Ugo Southerden","usoutherdenln@hao123.com","United States","Lib","D",1.0,12.95
"2020-02-22","31245-81098-PJ","E-M-1",3,"Verne Dunkerley","","United States","Exc","M",1.0,13.75
"2019-11-09","08946-56610-IH","L-L-2.5",4,"Lacee Burtenshaw","lburtenshawlp@shinystat.com","United States","Lib","L",2.5,36.455
"2020-03-07","20260-32948-EB","E-L-0.2",6,"Adorne Gregoratti","agregorattilq@vistaprint.com","Ireland","Exc","L",0.2,4.455
"2021-04-26","31613-41626-KX","L-M-0.5",5,"Chris Croster","ccrosterlr@gov.uk","United States","Lib","M",0.5,8.73
"2021-11-11","75961-20170-RD","L-L-1",2,"Graeme Whitehead","gwhiteheadls@hp.com","United States","Lib","L",1.0,15.85
"2021-06-15","72524-06410-KD","A-D-2.5",1,"Haslett Jodrelle","hjodrellelt@samsung.com","United States","Ara","D",2.5,22.885
"2020-02-27","01841-48191-NL","E-D-2.5",1,"Cam Jewster","cjewsterlu@moonfruit.com","United States","Exc","D",2.5,27.945
"2020-02-28","01841-48191-NL","L-L-0.5",2,"Cam Jewster","cjewsterlu@moonfruit.com","United States","Lib","L",0.5,9.51
"2021-04-19","98918-34330-GY","E-M-1",6,"Beryl Osborn","","United States","Exc","M",1.0,13.75
"2022-07-29","51497-50894-WU","R-M-2.5",2,"Kaela Nottram","knottramlw@odnoklassniki.ru","Ireland","Rob","M",2.5,22.885
"2019-01-20","98636-90072-YE","A-L-1",6,"Nobe Buney","nbuneylx@jugem.jp","United States","Ara","L",1.0,12.95
"2022-02-21","47011-57815-HJ","A-L-0.5",3,"Silvan McShea","smcshealy@photobucket.com","United States","Ara","L",0.5,7.77
"2020-05-03","61253-98356-VD","L-L-0.2",5,"Karylin Huddart","khuddartlz@about.com","United States","Lib","L",0.2,4.755
"2019-03-21","96762-10814-DA","L-M-0.5",6,"Jereme Gippes","jgippesm0@cloudflare.com","United Kingdom","Lib","M",0.5,8.73
"2019-06-13","63112-10870-LC","R-L-0.2",5,"Lukas Whittlesee","lwhittleseem1@e-recht24.de","United States","Rob","L",0.2,3.585
"2020-06-05","21403-49423-PD","A-L-2.5",5,"Gregorius Trengrove","gtrengrovem2@elpais.com","United States","Ara","L",2.5,29.785
"2019-03-16","29581-13303-VB","R-L-0.5",4,"Wright Caldero","wcalderom3@stumbleupon.com","United States","Rob","L",0.5,7.17
"2021-12-03","86110-83695-YS","L-L-0.5",1,"Merell Zanazzi","","United States","Lib","L",0.5,9.51
"2022-07-09","80454-42225-FT","A-L-0.5",4,"Jed Kennicott","jkennicottm5@yahoo.co.jp","United States","Ara","L",0.5,7.77
"2020-04-29","29129-60664-KO","R-D-0.2",3,"Guenevere Ruggen","gruggenm6@nymag.com","United States","Rob","D",0.2,2.685
"2022-01-27","63025-62939-AN","E-D-1",3,"Gonzales Cicculi","","United States","Exc","D",1.0,12.15
"2021-02-13","49012-12987-QT","R-D-0.2",6,"Man Fright","mfrightm8@harvard.edu","Ireland","Rob","D",0.2,2.685
"2020-07-13","50924-94200-SQ","R-D-2.5",2,"Boyce Tarte","btartem9@aol.com","United States","Rob","D",2.5,20.585
"2020-03-12","15673-18812-IU","R-D-0.2",4,"Caddric Krzysztofiak","ckrzysztofiakma@skyrock.com","United States","Rob","D",0.2,2.685
"2020-05-04","52151-75971-YY","E-M-2.5",4,"Darn Penquet","dpenquetmb@diigo.com","United States","Exc","M",2.5,31.625
"2021-04-03","19413-02045-CG","R-L-1",2,"Jammie Cloke","","United Kingdom","Rob","L",1.0,11.95
"2022-06-01","98185-92775-KT","R-M-0.5",1,"Chester Clowton","","United States","Rob","M",0.5,5.97
"2021-02-14","86991-53901-AT","L-D-0.2",2,"Kathleen Diable","","United Kingdom","Lib","D",0.2,3.885
"2021-12-13","78226-97287-JI","L-D-0.5",3,"Koren Ferretti","kferrettimf@huffingtonpost.com","Ireland","Lib","D",0.5,7.77
"2021-02-08","40560-18556-YE","R-D-0.2",3,"Chaddie Bennie","","United States","Rob","D",0.2,2.685
"2020-08-11","40780-22081-LX","L-L-0.5",3,"Alberta Balsdone","abalsdonemi@toplist.cz","United States","Lib","L",0.5,9.51
"2020-10-10","01603-43789-TN","L-D-2.5",6,"Brice Romera","bromeramj@list-manage.com","Ireland","Lib","D",2.5,29.785
"2020-10-10","01603-43789-TN","A-M-1",6,"Brice Romera","bromeramj@list-manage.com","Ireland","Ara","M",1.0,11.25
"2020-12-08","75419-92838-TI","E-M-2.5",1,"Conchita Bryde","cbrydeml@tuttocitta.it","United States","Exc","M",2.5,31.625
"2019-04-18","96516-97464-MF","E-L-0.2",2,"Silvanus Enefer","senefermm@blog.com","United States","Exc","L",0.2,4.455
"2021-01-04","90285-56295-PO","R-M-0.5",6,"Lenci Haggerstone","lhaggerstonemn@independent.co.uk","United States","Rob","M",0.5,5.97
"2019-03-10","08100-71102-HQ","L-L-0.5",4,"Marvin Gundry","mgundrymo@omniture.com","Ireland","Lib","L",0.5,9.51
"2019-11-29","84074-28110-OV","L-D-0.5",2,"Bayard Wellan","bwellanmp@cafepress.com","United States","Lib","D",0.5,7.77
"2019-09-07","27930-59250-JT","L-M-2.5",3,"Allis Wilmore","","United States","Lib","M",2.5,33.465
"2022-07-19","27930-59250-JT","L-L-1",5,"Allis Wilmore","","United States","Lib","L",1.0,15.85
"2020-02-07","27930-59250-JT","R-L-2.5",5,"Allis Wilmore","","United States","Rob","L",2.5,27.485
"2020-06-26","12747-63766-EU","L-L-0.2",1,"Caddric Atcheson","catchesonmr@xinhuanet.com","United States","Lib","L",0.2,4.755
"2019-02-14","83490-88357-LJ","E-M-1",4,"Eustace Stenton","estentonms@google.it","United States","Exc","M",1.0,13.75
"2020-11-09","53729-30320-XZ","R-D-0.5",5,"Ericka Tripp","etrippmt@wp.com","United States","Rob","D",0.5,5.37
"2019-04-30","50384-52703-LA","E-L-2.5",4,"Lyndsey MacManus","lmacmanusmu@imdb.com","United States","Exc","L",2.5,34.155
"2020-10-30","53864-36201-FG","L-L-1",3,"Tess Benediktovich","tbenediktovichmv@ebay.com","United States","Lib","L",1.0,15.85
"2019-11-12","70631-33225-MZ","A-M-0.2",5,"Correy Bourner","cbournermw@chronoengine.com","United States","Ara","M",0.2,3.375
"2021-03-28","08023-52962-ET","E-M-0.5",5,"Kandy Heddan","kheddanmy@icq.com","United States","Exc","M",0.5,8.25
"2021-12-10","41899-00283-VK","E-M-0.2",5,"Ibby Charters","ichartersmz@abc.net.au","United States","Exc","M",0.2,4.125
"2021-11-05","39011-18412-GR","A-D-2.5",6,"Adora Roubert","aroubertn0@tmall.com","United States","Ara","D",2.5,22.885
"2020-02-29","60255-12579-PZ","A-D-0.2",1,"Hillel Mairs","hmairsn1@so-net.ne.jp","United States","Ara","D",0.2,2.985
"2021-08-06","80541-38332-BP","A-D-0.2",2,"Helaina Rainforth","hrainforthn2@blog.com","United States","Ara","D",0.2,2.985
"2021-08-06","80541-38332-BP","E-M-1",2,"Helaina Rainforth","hrainforthn2@blog.com","United States","Exc","M",1.0,13.75
"2020-07-19","54798-14109-HC","L-M-0.2",2,"Odelia Skerme","oskermen3@hatena.ne.jp","United States","Lib","M",0.2,4.365
"2021-11-02","54798-14109-HC","E-M-0.2",2,"Odelia Skerme","oskermen3@hatena.ne.jp","United States","Exc","M",0.2,4.125
"2022-02-11","54798-14109-HC","A-D-1",3,"Odelia Skerme","oskermen3@hatena.ne.jp","United States","Ara","D",1.0,9.95
"2021-03-19","72778-50968-UQ","R-M-1",6,"Isac Jesper","ijespern4@theglobeandmail.com","United States","Rob","M",1.0,9.95
"2021-04-16","23941-30203-MO","R-D-2.5",4,"Lenette Dwerryhouse","ldwerryhousen5@gravatar.com","United States","Rob","D",2.5,20.585
"2020-11-06","96434-50068-DZ","A-D-2.5",1,"Nadeen Broomer","nbroomern6@examiner.com","United States","Ara","D",2.5,22.885
"2021-03-15","11729-74102-XB","E-L-0.5",1,"Konstantine Thoumasson","kthoumassonn7@bloglovin.com","United States","Exc","L",0.5,8.91
"2021-10-17","88116-12604-TE","A-D-0.2",4,"Frans Habbergham","fhabberghamn8@discovery.com","United States","Ara","D",0.2,2.985
"2022-07-13","13082-41034-PD","A-D-2.5",5,"Romain Avrashin","ravrashinna@tamu.edu","United States","Ara","D",2.5,22.885
"2021-11-21","18082-74419-QH","E-M-0.5",5,"Miran Doidge","mdoidgenb@etsy.com","United States","Exc","M",0.5,8.25
